GeneID	GSM6255117	GSM6255118	GSM6255120	GSM6255121	GSM6255122	GSM6255123	GSM6255124
440695	86	78	59	3	19	10	15
2117	1236	1759	2119	426	373	234	333
360155	0	2	0	0	0	0	0
107985211	0	0	0	0	0	0	0
105371456	0	0	0	0	0	0	0
105371455	0	0	0	0	0	0	0
101928202	0	0	0	0	0	0	0
83416	0	0	0	0	0	0	0
83417	0	0	0	0	0	0	0
105371457	0	0	0	0	0	0	0
115352	0	0	0	0	0	0	0
79368	1	0	0	0	0	0	0
115350	0	0	3	0	0	0	0
922	9	22	184	3	4	14	11
105371458	0	0	0	0	0	0	0
105371459	0	0	0	0	0	0	0
55243	100	147	68	44	69	13	16
100505785	0	0	0	0	0	0	0
646268	0	0	0	0	0	0	0
105371460	0	3	0	0	0	0	1
912	179	159	644	467	227	592	883
909	85	96	29	840	1716	1276	1694
910	16	15	24	365	425	313	370
911	155	174	107	2233	4160	3711	4412
913	110	93	31	1385	1757	1416	2102
128360	0	0	0	0	0	0	0
391107	0	0	0	0	0	0	0
107985212	0	0	0	0	0	0	0
391109	0	0	0	0	0	0	0
107985213	0	0	0	0	0	0	0
343406	0	0	0	0	0	0	0
391112	0	0	0	0	0	0	0
128366	0	0	0	0	0	0	0
128367	0	0	0	0	0	0	0
128368	0	0	0	0	0	0	0
6708	5	2	15	0	0	1	0
81448	0	0	0	0	0	0	0
391114	0	0	0	0	0	0	0
128372	1	0	0	1	0	2	0
128371	0	0	0	0	0	0	0
81442	0	0	0	0	0	0	0
4332	1643	2268	14196	363	130	803	859
149628	55	159	173	36	23	36	45
3428	5619	8659	20374	1927	1358	2663	4351
107181291	1	1	1	1	0	2	1
105371461	0	3	2	0	0	1	0
9447	2	5	110	5	2	71	79
100189166	0	0	0	0	0	0	0
57863	1	0	2	1	8	0	11
100131825	1	0	2	1	3	0	3
2532	2	0	3	0	0	1	0
2205	0	0	0	1	0	0	4
441911	0	0	0	0	0	0	0
26476	0	0	0	0	0	0	0
391121	0	0	0	0	0	0	0
105371462	0	0	0	0	0	0	0
127385	0	0	0	0	0	0	0
107985215	0	0	0	0	0	0	0
325	0	0	0	0	0	0	0
1401	0	0	0	0	0	0	0
101928264	4	6	10	6	1	0	0
54935	1269	1295	788	1973	2321	1793	2122
105371464	117	149	166	39	23	49	46
343413	211	244	319	83	111	112	166
107985217	207	284	384	84	117	151	177
56833	15600	19174	19335	8164	8218	7114	9012
284677	3536	4579	4568	1860	1733	1546	1931
391123	1	0	1	4	3	2	1
107985216	1	4	3	7	2	0	0
25790	6	3	13	4	1	16	5
100422852	0	0	0	0	0	0	0
8407	10302	10507	8403	10580	8213	11958	8340
57549	2	5	0	0	0	0	0
89886	73	206	79	135	50	59	47
100505633	0	1	0	0	0	0	0
93183	360	621	489	369	319	211	270
3766	5	1	4	0	0	0	1
3765	0	0	0	0	0	0	0
93185	514	474	1527	328	312	544	477
477	0	2	3	0	0	2	1
480	8	2	5	2	2	0	2
844	5	2	5	0	1	1	4
729867	1193	945	930	400	328	399	290
8682	26180	26669	20316	9174	6410	7898	5973
50717	1861	2904	2147	3710	3322	2625	3452
100287049	28	43	45	78	81	51	77
5824	2622	4161	2541	6151	5877	4994	6076
107985219	270	367	274	307	227	193	228
1314	4821	8178	6042	8717	6564	5404	6383
474338	9	14	12	23	27	13	23
23385	8871	13531	14186	10994	11313	10201	12551
4807	8	4	2	0	0	0	1
105371466	1	13	3	2	0	4	1
57216	42	40	76	65	19	25	11
105371467	0	0	0	0	0	0	0
114836	203	570	324	299	232	225	298
105371468	6	9	11	1	0	0	1
8832	14252	29391	23918	11129	6035	5511	8052
6504	265	359	505	38	19	38	36
107985220	0	1	1	0	0	3	1
962	1419	2019	2799	18220	11848	20007	25847
57823	4976	10367	22368	5099	4199	7656	6362
105371470	3	5	2	54	44	51	45
4063	4	46	20	89	63	88	64
51744	19	0	2	17	37	6	4
55600	1	0	0	3	1	3	4
101928372	0	1	0	1	0	0	0
142683	0	0	0	1	0	0	0
50848	6119	9204	10189	7054	7403	8365	10111
100131187	7	8	18	98	110	93	101
7391	1897	1954	3809	675	648	1139	1387
257106	8041	10312	10877	1701	1470	1219	1902
81607	682	1136	795	527	589	545	693
105371471	2	0	2	5	0	1	3
126823	2	23	10	48	47	40	40
5202	1730	1683	1210	1595	1752	1672	1875
4817	920	1266	1159	1308	1495	1333	1589
9191	876	1047	1449	908	924	1076	1265
51506	2507	3038	2069	4141	4856	4275	4662
112543491	0	4	5	0	0	0	0
27005	443	566	462	402	342	184	258
5498	155	208	119	469	445	368	443
8703	1461	1716	984	1933	2171	1552	1815
9507	16	20	8	15	19	8	24
4720	3721	5043	3133	6116	6145	5308	5978
2207	10658	13989	12099	11904	17324	13673	16804
336	0	2	1	0	0	0	0
84134	956	1359	674	1101	1436	781	972
100847090	22	43	26	48	42	28	33
9970	128	174	74	114	154	82	119
654790	2	4	1	0	0	1	8
105371472	0	2	1	9	8	2	3
107985221	0	3	0	2	0	1	0
4359	141	164	48	86	114	106	108
6391	3272	5589	3133	9332	12823	11965	14784
257177	24	67	17	81	62	31	57
100189373	0	0	4	0	1	0	0
100189407	7	4	16	1	6	3	6
100189402	0	1	0	0	0	0	0
100188997	0	0	0	0	0	0	0
100189412	0	0	0	0	0	0	0
100189394	0	0	0	0	0	0	0
100189366	0	0	0	0	0	0	0
100189091	0	0	0	0	0	0	0
100189260	0	0	0	0	0	0	0
100189235	0	0	0	0	0	0	0
100189009	0	0	0	0	0	0	0
100189252	0	0	0	0	0	0	0
100189385	0	0	0	0	0	0	0
100189141	0	0	0	0	0	0	0
100189290	0	0	1	0	0	0	0
100189316	0	1	0	0	0	0	0
100189230	0	0	0	0	0	0	0
100189259	0	0	0	0	0	0	0
100189188	0	0	0	0	0	0	0
100189134	0	0	0	0	0	0	0
100189364	0	1	0	0	0	0	0
100189160	0	0	0	0	0	0	0
100189017	0	0	0	0	0	0	0
100189039	0	0	0	0	0	0	0
100189120	0	0	1	0	0	0	0
100189139	0	1	0	0	0	0	0
100189274	0	0	0	0	0	0	0
105371473	0	0	0	0	0	0	0
2212	6511	8373	14486	2468	2414	1821	4050
100189380	3	8	11	0	0	0	1
3310	514	495	990	87	36	26	33
100189018	0	0	0	0	0	0	0
100189011	0	0	1	0	0	0	0
100189126	0	0	0	0	0	0	0
2214	2722	4896	11423	2506	1301	1121	1566
9103	199	213	601	145	102	135	255
3311	49	49	292	21	8	4	35
100189003	0	0	0	0	0	0	0
2215	57	74	216	58	38	34	43
2213	174	190	940	540	282	414	566
641311	0	0	0	0	0	0	0
84824	54	34	107	465	92	255	131
127943	133	175	120	252	205	194	175
11266	440	500	502	640	543	537	569
102724329	3	0	2	13	2	5	3
22926	2408	4218	3067	2152	1503	1525	2126
25903	533	727	1198	286	294	145	354
9722	51	99	80	48	40	40	58
105371475	3	0	0	0	0	0	0
100616386	0	0	0	0	0	0	0
693141	0	1	0	0	0	0	0
284680	1	0	0	0	0	0	2
400793	193	326	110	112	91	57	78
117157	0	0	7	2	0	12	15
105371497	0	0	1	1	1	1	1
127933	1846	4361	2693	5877	4624	4802	5954
102724358	0	0	0	0	0	0	0
6675	418	682	427	685	573	634	633
4921	2	16	4	5	12	1	17
51478	326	433	266	191	270	321	301
339512	0	0	0	0	0	0	0
107985223	0	0	0	0	0	0	0
5999	0	0	0	18	42	6	70
8490	23	57	34	54	50	25	43
101928404	0	0	0	0	0	0	0
83540	9	18	7	9	16	9	17
100422212	0	0	0	0	0	0	0
5087	0	1	3	22	31	13	29
100505795	0	0	0	0	0	0	0
107985451	0	0	0	0	0	0	0
107985452	0	0	0	0	0	0	0
4009	0	0	0	0	0	0	0
105371561	0	0	0	0	0	0	0
102725140	0	0	0	0	0	1	0
6258	0	0	0	0	0	0	0
400794	0	0	0	0	0	0	0
440699	0	0	0	0	0	0	0
4259	2721	4396	2979	8556	11300	10985	12220
223	1876	3137	2166	4117	4131	3516	4472
440700	0	0	0	0	0	0	0
105371581	0	0	0	0	1	1	0
54499	2458	3518	2762	4763	4561	4501	5259
100147773	2	23	9	10	2	2	13
7371	1428	1635	667	865	723	388	488
100500832	59	78	31	41	30	14	25
149297	0	1	1	0	1	1	3
105371586	0	0	0	0	0	0	0
100126349	0	0	0	0	0	0	0
112268276	0	0	0	0	0	0	0
105371590	0	0	0	0	0	0	0
116123	0	0	0	0	0	0	0
57645	1909	3198	2036	1432	962	713	838
117143	164	287	146	261	239	168	180
387597	4	7	1	6	0	1	4
84944	1	1	0	0	1	0	0
105371600	0	0	0	0	0	0	0
10223	23	69	62	164	263	124	304
105371598	5	37	14	155	448	166	437
92235	25	48	92	14	12	4	16
105371601	0	0	0	0	0	0	0
101928484	0	0	0	0	0	0	0
5451	284	538	465	81	57	62	77
919	0	0	1	0	2	0	0
101928512	3	7	3	3	4	0	3
107985224	26	29	33	57	19	20	31
8804	12655	20914	21884	29151	23088	19062	24390
92241	2522	3290	5915	1864	1418	1311	2335
100189211	0	0	1	0	0	0	0
100189019	0	0	0	0	0	0	0
9019	1860	3013	3444	3427	3309	3317	4027
55811	89	223	36	170	189	67	110
25874	2274	3551	1130	10347	12745	7756	10650
55827	1098	1853	1140	1511	1307	860	1224
100313835	0	0	0	0	0	0	0
23432	58	104	360	14	27	57	69
261726	908	1566	1361	2156	1723	1879	2533
375035	1846	3204	6585	2600	1927	4591	5956
84832	46	142	276	123	70	167	216
9095	46	73	101	58	31	57	44
693142	0	0	0	0	0	0	0
100505918	0	0	0	3	1	0	1
101928565	0	0	0	0	0	0	0
6846	0	0	0	1	0	0	1
6375	0	0	0	33	33	10	11
105371604	0	0	0	0	0	0	0
1805	0	0	0	0	0	0	0
79100	1	0	0	0	0	0	1
105371606	0	0	9	0	0	5	15
101978719	0	1	0	2	5	2	5
101928596	0	0	0	0	0	0	0
481	8945	20643	10152	4728	4869	4185	6043
29922	208	566	311	216	147	278	283
8548	732	1252	3905	493	422	2246	2912
105371605	0	0	0	0	0	0	0
57821	2	1	6	1	0	0	0
10560	150	274	88	295	269	155	169
2153	0	0	0	4	2	0	4
6403	0	0	0	0	0	0	0
107985745	0	0	0	0	0	0	0
6402	6	4	306	6	13	29	29
6401	0	0	0	0	0	0	0
101928628	0	0	0	0	0	0	0
92342	47	110	89	78	62	51	71
55732	98	182	102	198	222	166	179
57147	139	282	258	258	283	359	367
22920	391	617	493	275	238	214	277
105371608	0	0	0	1	0	0	0
149281	0	0	0	0	0	0	0
100423010	0	0	0	0	0	0	0
100422839	0	0	0	0	0	0	0
105371609	0	0	0	0	0	0	0
284688	0	0	0	0	0	0	0
101928650	2	14	10	92	18	46	53
92344	289	503	381	240	137	101	194
105371610	1	0	1	0	0	0	0
5396	5	3	2	7	1	2	0
80133	0	0	0	0	0	0	0
2328	0	0	0	0	0	0	0
100302178	0	0	0	0	0	0	0
100847009	0	0	0	0	0	0	0
105371611	0	0	0	0	1	1	0
388714	0	0	0	0	0	0	0
2327	0	0	0	0	0	0	0
2326	0	0	0	1	5	0	6
2329	161	237	146	388	348	280	298
7151	14	24	23	7	3	3	5
23215	4509	8356	9265	254	158	189	543
110806290	0	0	0	0	0	0	0
4653	0	0	0	0	0	0	0
8674	202	462	307	646	530	504	649
105371614	0	0	0	0	0	0	0
51603	1599	2032	1838	1372	1365	1191	1005
26052	74	185	46	115	103	64	90
100874284	1	1	3	3	3	1	5
100628315	0	0	0	0	0	1	0
406996	0	0	0	0	0	0	0
100422882	0	0	0	0	0	0	0
406977	0	0	0	0	0	0	0
102724528	12	19	18	43	29	22	26
92346	17	18	16	39	34	33	41
5279	413	528	521	844	714	670	742
51430	409	809	683	219	102	70	123
356	0	0	0	0	0	2	0
107985225	0	0	0	0	0	0	0
105371618	0	0	0	0	0	0	0
8995	5	6	238	6	2	125	100
7292	48	97	53	231	156	120	159
100506023	16	36	18	84	80	65	60
107985227	1	6	4	13	12	8	5
101928673	3	6	5	14	14	12	6
9588	6394	9674	6176	17327	16308	18873	16244
284525	0	0	1	0	0	3	2
730159	0	0	0	0	1	1	1
339416	0	1	2	17	10	11	12
105371619	0	0	0	11	15	10	8
27252	410	727	567	611	613	457	520
91687	125	224	134	290	297	205	270
55157	1026	1775	835	864	891	800	828
100506046	62	72	37	418	204	231	291
60674	761	856	636	7671	4188	4069	5116
26769	9	11	8	16	7	2	6
26802	13	19	13	1	0	0	0
26774	21	54	24	13	5	6	5
26770	13	27	9	1	1	1	1
692198	5	6	5	0	0	0	0
26806	9	10	5	0	0	0	0
106635533	199	231	173	2623	1434	1297	1731
692197	2	4	3	0	0	0	0
692196	14	24	7	2	1	0	1
692195	0	2	2	0	0	0	0
619498	6	4	0	5	4	5	6
84614	171	399	240	71	48	64	81
462	1	2	0	0	0	0	0
149041	504	1023	706	145	84	71	113
105371620	1	0	1	1	0	0	0
102724601	7	7	4	1	3	6	3
9910	467	936	2807	631	553	1721	1980
9293	2	0	0	0	0	2	0
101928696	0	0	1	0	0	0	0
105371622	63	140	618	81	54	108	157
27101	1774	2826	1743	2289	1907	1592	1843
63931	415	600	420	604	748	654	675
63923	1	0	2	0	0	0	0
9674	114	250	1297	536	373	1308	1056
7143	0	0	0	0	0	0	0
105371623	0	0	0	0	0	0	0
107985228	3	8	3	1	0	0	0
101928751	0	0	0	0	0	0	0
64326	1533	2438	1623	2162	1813	1449	1768
113839518	0	0	0	0	0	0	0
677679	0	0	0	0	0	0	0
60676	0	1	0	2	0	2	0
460	0	4	4	1	0	0	2
574441	0	0	0	0	0	0	0
57795	1	0	2	2	0	2	0
105371625	1	0	0	0	0	0	0
102724661	74	118	29	63	41	41	52
101928778	0	0	0	0	0	0	0
111240474	8	12	35	71	80	57	89
89866	2	3	20	6	7	5	16
730102	40	65	72	294	429	272	368
100302401	95	99	127	135	102	99	117
9462	2542	4480	3639	674	488	487	632
105371630	23	59	30	142	136	111	141
105371629	0	0	0	0	0	0	0
101928866	0	0	0	0	0	0	0
84066	0	0	0	0	0	0	0
105371631	0	0	0	0	0	0	0
400798	1	1	4	2	3	2	3
105371632	0	0	0	0	0	0	0
100616328	0	0	0	0	0	0	0
646976	1	1	0	1	2	3	3
55103	11	35	14	70	59	39	47
9068	0	0	2	3	0	0	6
102724754	0	0	0	0	1	0	0
9917	922	1653	1397	452	266	342	438
64222	2017	2104	3448	2817	3187	4627	5886
27	2265	3862	2930	817	590	732	764
6646	6527	10872	8691	11369	9069	10490	11255
126859	0	1	0	2	3	0	0
7827	0	0	0	0	0	0	0
163589	0	0	0	0	0	0	0
105371635	0	0	0	0	0	0	0
148753	0	0	0	0	0	0	0
113219451	0	0	0	0	0	0	0
105371634	0	0	0	0	0	0	0
107985229	4	12	4	0	0	1	0
163590	1920	3520	1842	895	795	627	917
26092	2198	3761	4350	2154	1659	2736	3337
101928933	15	17	68	9	8	14	9
9857	757	1739	1638	81	34	50	115
105371636	0	2	0	0	0	0	0
5768	9810	13013	11150	6010	6203	4329	4876
89884	9	18	14	0	1	0	0
84320	376	546	367	633	572	407	457
100527964	12	30	15	0	0	0	1
105371637	0	0	0	0	3	0	2
100423032	0	0	0	0	0	0	0
148756	1	3	0	12	2	4	10
9213	1624	3564	2359	2541	2038	2333	2207
107985230	3	8	13	2	1	1	2
105371638	0	2	1	0	0	0	0
57710	77	99	49	40	32	13	13
107985231	1	1	2	0	3	0	1
103344928	22	21	21	10	17	5	7
10228	1687	2188	1837	1145	1003	822	1068
3140	2019	3613	3579	3312	3216	2137	3606
51278	6107	6667	7735	4099	3375	2371	3337
101928973	2	1	0	3	0	2	1
100287948	0	0	0	0	0	3	0
107985454	0	0	0	0	0	0	0
777	0	0	2	9	4	7	0
107985232	0	0	0	0	0	0	0
105371640	0	0	0	0	0	0	0
127665	0	0	0	0	0	0	0
105371642	0	0	0	0	0	0	0
107985233	0	0	0	0	0	0	0
400799	0	0	0	0	0	0	0
2752	41035	48259	122053	81768	40491	49936	70518
127670	0	0	0	0	0	0	0
388719	0	0	0	0	0	0	0
353299	0	0	0	0	0	0	0
6041	377	642	929	429	435	481	718
6004	3228	2081	1515	1529	785	1918	722
284648	18	19	46	27	5	18	10
85397	11	7	10	4	4	0	2
105371644	0	0	0	0	0	0	0
80896	6008	11631	6185	15136	17794	12874	18580
647070	81	150	67	75	35	40	33
1660	4597	7373	4342	2136	1454	1073	1388
81626	0	0	0	0	0	0	0
3915	2567	4454	3330	1114	786	595	809
110841583	0	0	2	0	0	0	0
3918	1	1	1	28	13	2	3
23057	0	1	1	11	1	0	2
105371646	0	0	1	0	0	0	0
284649	0	7	4	5	2	4	7
9887	1725	2687	3625	1021	891	1017	1441
4688	15329	17355	15680	23954	16014	13215	14844
107985235	0	0	0	0	0	0	0
10092	9710	17537	16260	17627	15494	16625	20857
23179	2635	4966	12662	640	538	952	1727
403314	0	0	0	0	0	0	0
23127	68	73	94	60	58	32	66
116461	485	872	687	1313	864	940	1285
102724830	0	0	0	0	0	1	0
81563	241	337	312	711	632	642	451
102724857	0	0	0	0	0	0	0
107985236	71	125	99	244	195	197	146
105371648	1	0	0	0	0	0	0
80267	1257	3022	1480	753	440	285	397
105371649	0	0	0	0	0	0	0
116496	7161	11187	24432	1343	458	749	1199
107985238	0	0	1	0	0	0	0
101929069	0	0	0	0	0	0	0
6045	562	973	767	662	597	616	706
81627	643	1381	1848	728	597	917	1185
54823	164	431	505	179	104	255	266
105371651	0	0	0	0	0	0	0
10625	11017	25413	11136	12161	10751	6722	7931
100288079	0	1	0	1	0	1	0
107985455	0	0	0	0	0	0	0
107985239	1	2	1	7	20	4	7
101929093	0	0	0	0	0	0	0
105371653	0	3	0	1	5	1	1
83872	4	16	7	3	3	4	14
105371654	0	0	0	0	0	0	0
10216	75	89	67	2	1	2	4
7175	1773	3292	2551	85	36	44	91
54953	551	894	622	341	226	260	313
102724919	0	1	2	0	0	0	0
5132	0	2	2	0	0	0	2
5743	21	62	50	26	85	29	132
103752588	0	0	1	0	0	0	0
5321	982	1741	1854	318	492	891	1044
104169671	0	0	0	0	0	0	0
105371655	0	0	0	0	0	0	0
106144535	0	0	0	0	0	0	0
105371656	0	0	0	0	0	0	0
105371657	0	0	0	0	0	0	0
107985456	0	0	0	0	0	0	0
339479	0	0	0	0	0	0	0
105371659	0	0	0	0	0	0	0
105371658	0	0	0	0	0	0	0
101929120	0	0	0	0	0	0	0
440704	0	0	0	0	0	0	0
105371660	0	0	0	0	0	0	0
107985457	0	0	0	0	0	0	0
105371661	0	0	0	0	0	0	0
64407	13	46	5	117	172	62	79
105371662	0	0	0	0	0	0	0
431704	0	0	0	0	0	0	0
105371664	0	0	0	5	2	2	3
5996	4414	7673	6211	7089	7526	16308	15524
107985241	2	3	17	14	15	59	64
6003	7	2	13	8	8	13	9
100616345	76	81	46	161	173	202	227
105371665	0	0	0	0	0	0	0
5997	225	293	180	915	1209	981	1400
105371668	0	0	0	0	0	0	0
105371667	0	0	0	0	0	0	0
102724954	0	0	0	1	0	0	0
51377	761	1403	646	695	540	513	581
107397392	0	0	0	0	0	0	0
6738	490	906	742	378	250	345	434
51022	434	683	391	1203	987	1012	1039
101929160	104	112	244	87	70	108	112
79577	1241	2132	3198	1283	891	1702	1871
100302163	0	0	0	0	0	0	0
8707	0	0	1	0	0	0	1
101929184	0	0	0	0	1	1	0
107985242	0	0	0	0	0	0	0
105371670	0	0	0	0	0	0	0
107985458	0	0	0	0	0	0	0
105371671	0	0	0	0	0	0	0
105371672	0	0	0	0	0	0	0
105371673	0	0	0	0	0	0	0
105371674	0	0	0	0	1	0	1
343450	0	0	0	0	0	0	0
100616363	0	0	0	0	0	0	0
3075	107	104	906	142	236	86	191
10878	2	3	3	1	0	0	2
3078	3	5	13	3	2	1	2
10877	0	0	0	0	0	0	0
105371675	0	0	0	0	0	0	0
3080	0	0	0	0	0	0	0
81494	0	0	0	0	0	0	0
2165	0	0	0	0	0	0	0
259266	10	33	15	2	0	0	0
360023	164	434	250	110	62	57	52
23418	0	1	2	0	1	1	3
163486	275	774	778	505	288	562	654
388722	61	68	49	213	291	252	336
56956	0	0	0	0	0	0	1
140609	876	1838	2393	2537	2050	3263	4455
105371677	0	0	0	0	0	0	0
127124	0	0	0	0	0	0	1
5788	8890	17043	19653	4858	3653	3899	5658
100131234	1	0	0	0	0	1	1
406955	0	0	0	0	0	0	0
406995	0	0	0	0	0	0	0
105371679	0	0	0	0	0	0	0
102800316	0	0	0	0	0	0	0
104266961	0	0	0	0	0	0	0
107985243	0	0	0	0	0	0	0
400800	0	0	0	0	0	0	0
105371680	0	0	0	0	0	0	0
105371682	0	0	0	0	0	0	0
2494	0	0	1	1	0	1	0
107985244	0	0	0	0	0	0	0
554279	2	6	3	27	1	9	2
23528	777	1275	740	416	193	136	154
107985459	0	0	0	0	0	0	0
9928	14	51	17	2	0	1	0
83479	473	707	782	410	369	390	457
101929224	5	6	5	2	1	1	6
23271	888	1764	1514	187	99	109	142
2848	0	0	0	0	0	0	0
107985245	0	0	0	0	0	0	0
55765	61	74	23	9	11	6	21
647215	0	0	0	0	0	0	0
23046	1163	1395	727	162	173	66	92
101929305	1	0	0	0	0	0	0
779	0	0	0	0	0	0	0
647219	0	0	0	0	1	0	0
252839	224	351	242	2117	2087	1775	2057
91156	9	32	8	6	6	5	9
5317	0	0	0	0	1	0	0
101929326	0	0	0	0	0	0	0
7139	0	2	0	2	7	0	2
3898	68	58	23	0	3	0	0
101929343	5	1	2	0	0	0	0
7135	4	2	1	9	22	10	16
101929367	1	3	0	2	1	5	6
23612	3783	3994	1971	4071	4425	2773	3381
1465	2294	3027	1314	4620	5280	4375	4488
107985246	40	51	23	99	97	53	87
376693	4	6	6	1	9	4	2
89796	1571	2388	955	141	78	92	67
100873949	81	114	67	35	31	22	36
100847050	0	0	0	0	0	0	0
100302158	0	0	1	0	0	0	0
55705	1566	2440	1572	893	757	533	653
102466724	0	0	1	0	1	0	0
149345	56	69	69	81	111	68	90
25802	0	0	0	2	1	0	0
10440	2014	3327	1630	3708	4079	3320	3582
109616993	0	0	0	0	0	0	0
6051	4128	6037	4940	4323	5029	4563	5318
112268254	10	32	32	2	2	0	1
102723465	6	3	1	1	0	0	1
102465443	1	2	0	0	1	3	0
1999	1	3	0	0	1	0	0
105371684	0	0	0	0	0	0	0
9283	116	146	113	78	73	59	67
105371683	0	0	0	0	0	0	0
127829	3698	4073	4597	2400	2615	1886	2161
5778	4273	4834	2124	3511	3973	2133	2904
148713	1	10	4	0	1	1	4
59352	0	0	0	0	0	0	0
101929388	0	0	0	0	0	0	0
29089	98	148	35	84	147	91	117
4660	179	327	277	61	67	28	61
127833	1	6	1	0	2	1	4
105371686	0	2	1	0	0	0	0
10765	601	957	523	450	311	137	220
100506696	3	6	0	3	6	0	2
641515	0	0	0	0	0	0	0
148709	2	0	0	1	0	0	0
5877	569	735	725	704	806	805	829
59349	1236	1912	1447	2039	1973	1034	1677
51094	4969	7187	4511	12449	12586	9633	12224
51706	2350	2829	1480	4071	5393	3536	4843
100506747	7	6	8	6	0	12	3
92703	1480	2192	1450	3883	4263	3688	4282
8497	5	5	6	3	4	0	4
105371687	0	0	0	0	2	0	2
4656	0	0	0	0	0	0	0
114004358	0	0	0	0	0	0	0
134	120	67	50	234	224	71	128
4608	767	831	744	665	735	576	634
1116	216035	261363	251847	310102	270999	185030	197784
1118	28568	42795	27817	454240	462908	120005	269132
100506775	14	20	9	21	35	24	40
730227	5	6	9	7	8	2	2
7832	10170	11438	8319	3983	3714	2788	2517
2331	0	0	0	11	40	0	32
102723529	0	0	0	0	0	0	0
107985249	0	0	0	0	0	0	0
5549	1	0	1	0	0	0	2
26254	2	1	0	0	0	0	0
105371688	0	3	4	1	1	1	3
493	3487	5112	3285	3413	1918	1695	1756
677843	0	0	0	0	0	2	0
84719	0	1	3	1	1	0	0
102723543	0	3	17	0	0	9	22
54900	0	2	9	1	3	0	3
9877	2394	3713	2597	634	354	329	503
100381270	107	236	213	47	16	17	33
6635	549	939	482	1188	1055	991	1084
105371689	0	0	0	0	0	0	0
284573	0	0	2	0	0	0	0
9580	52	108	44	244	305	118	320
55224	42	28	11	347	648	361	453
101929441	2	2	1	28	43	25	35
5972	0	0	0	2	5	2	8
3814	0	0	0	0	0	0	0
127845	0	0	0	0	1	0	0
22874	12	17	4	8	14	8	11
127841	0	1	0	0	2	0	0
84919	2286	3718	2517	1489	1286	1095	1354
5287	806	1426	631	223	155	106	143
100189122	4	1	3	1	1	2	3
100189425	0	0	0	0	0	0	0
4194	407	679	462	50	52	68	61
105371692	6	15	10	2	2	2	3
10446	0	1	4	2	7	0	4
105371693	0	0	0	0	0	0	0
105371695	0	0	0	0	0	0	0
105371694	0	0	0	0	0	0	0
23114	0	1	4	0	0	0	0
6900	0	1	0	0	0	0	0
388730	24	31	13	19	11	11	7
5929	567	1000	674	653	531	397	528
25778	348	675	317	332	232	87	150
9911	115	157	54	55	58	18	30
101929459	0	1	0	0	0	0	0
81788	380	408	606	97	71	99	111
55220	0	0	1	0	0	1	1
284576	0	0	0	0	0	0	0
105371698	0	0	0	0	0	0	0
93273	0	0	0	0	0	0	0
101669762	0	0	0	0	0	0	0
442891	0	0	0	0	0	0	0
284577	0	0	0	0	0	0	0
100189098	0	0	0	0	0	0	0
5129	2610	2999	3828	920	742	558	893
284578	0	0	1	0	2	1	1
148808	9	17	7	241	266	136	214
2005	771	1501	1390	504	331	524	609
85414	767	675	366	543	510	453	294
105371701	5	4	2	5	6	8	3
64710	2882	5626	3173	3249	2446	1688	2129
8934	1409	2404	2735	2785	2667	3451	4018
105371702	0	0	0	1	0	2	0
254428	161	312	246	176	155	94	86
148811	0	1	0	0	0	0	0
107985250	0	0	0	0	0	0	0
284581	0	0	0	1	0	0	0
115019	0	3	1	0	3	0	3
103021296	1154	1637	1064	564	503	546	538
103021295	84	195	99	102	56	43	60
338382	7101	10415	8412	3735	3760	4272	3725
1510	7	6	0	36	33	20	19
440712	0	1	1	2	3	3	4
105372857	0	0	0	0	0	0	0
553	0	0	1	0	0	0	0
105372869	0	0	0	0	0	0	0
105372873	0	0	0	0	0	0	1
729533	113	168	538	105	140	356	482
23380	2464	3253	12790	541	503	970	1593
9641	4304	5246	8630	2414	3198	3526	4462
102466202	0	1	1	0	0	0	1
83593	5466	6958	4135	3799	3513	2596	3559
1939	861	1109	551	1822	1538	1337	1501
105372876	8	16	10	29	22	26	29
8444	173	335	163	333	245	290	246
9261	5852	6800	7615	5018	4705	4276	4552
105372877	0	2	2	1	0	2	0
3586	61	109	196	208	256	261	488
29949	19	25	57	44	60	59	96
105372878	1	2	0	0	0	1	0
50604	0	0	0	0	0	0	0
105372879	1	0	0	0	3	3	0
11009	183	411	98	328	366	244	349
9214	5718	10775	4824	9200	11183	7461	10742
5284	318	268	458	243	395	482	726
83953	61	28	22	1	6	4	1
79098	20	28	19	13	9	0	3
107984109	0	1	0	1	1	1	1
55432	294	677	383	289	245	206	251
5208	569	713	326	1083	972	559	743
725	0	0	0	1	4	1	4
722	1	0	0	1	0	0	0
107985251	1	3	1	5	1	2	5
1604	1532	2174	1187	3312	1668	2327	1759
105372880	0	0	0	0	0	0	0
1380	1	1	3	9	7	2	2
1378	336	921	519	839	373	189	512
1379	5	5	171	2	5	0	2
4179	4245	7898	6793	11334	8100	7814	10311
100128537	10	15	29	3	3	2	16
407026	2	3	1	0	0	0	1
407025	0	1	1	0	0	0	0
148696	1	0	1	0	0	1	0
947	6	0	25	0	0	7	18
107985253	0	0	0	0	0	0	0
105372883	0	0	0	0	1	0	0
5362	848	1172	368	186	201	94	220
105372887	0	0	0	0	0	0	0
105372884	4	6	4	5	9	5	2
105372888	0	0	0	2	0	0	0
105372889	0	0	0	0	0	0	0
107985460	0	0	0	0	0	0	0
107985254	0	0	0	0	0	0	0
